,IDV,SUBPOP,ANC
c.chromsome.465,c.232,c,d
c.chromsome.466,c.233,c,a
c.chromsome.467,c.233,c,c
c.chromsome.468,c.234,c,a
c.chromsome.469,c.234,c,b
c.chromsome.470,c.235,c,b
c.chromsome.471,c.235,c,d
c.chromsome.472,c.236,c,c
c.chromsome.473,c.236,c,b
c.chromsome.474,c.237,c,c
c.chromsome.475,c.237,c,b
c.chromsome.476,c.238,c,b
c.chromsome.477,c.238,c,a
c.chromsome.478,c.239,c,c
c.chromsome.479,c.239,c,c
c.chromsome.480,c.240,c,a
c.chromsome.481,c.240,c,c
c.chromsome.482,c.241,c,b
c.chromsome.483,c.241,c,d
c.chromsome.484,c.242,c,d
c.chromsome.485,c.242,c,a
c.chromsome.486,c.243,c,d
c.chromsome.487,c.243,c,c
c.chromsome.488,c.244,c,d
c.chromsome.489,c.244,c,a
c.chromsome.490,c.245,c,c
c.chromsome.491,c.245,c,c
c.chromsome.492,c.246,c,d
c.chromsome.493,c.246,c,c
c.chromsome.494,c.247,c,a
c.chromsome.495,c.247,c,a
c.chromsome.496,c.248,c,a
c.chromsome.497,c.248,c,c
c.chromsome.498,c.249,c,c
c.chromsome.499,c.249,c,c
c.chromsome.500,c.250,c,a
c.chromsome.501,c.250,c,c
c.chromsome.502,c.251,c,b
c.chromsome.503,c.251,c,a
c.chromsome.504,c.252,c,d
c.chromsome.505,c.252,c,c
c.chromsome.506,c.253,c,c
c.chromsome.507,c.253,c,d
c.chromsome.508,c.254,c,c
c.chromsome.509,c.254,c,b
c.chromsome.510,c.255,c,a
c.chromsome.511,c.255,c,c
c.chromsome.512,c.256,c,c
c.chromsome.513,c.256,c,a
c.chromsome.514,c.257,c,c
c.chromsome.515,c.257,c,d
c.chromsome.516,c.258,c,c
c.chromsome.517,c.258,c,b
c.chromsome.518,c.259,c,c
c.chromsome.519,c.259,c,a
c.chromsome.520,c.260,c,a
c.chromsome.521,c.260,c,d
c.chromsome.522,c.261,c,c
c.chromsome.523,c.261,c,c
c.chromsome.524,c.262,c,c
c.chromsome.525,c.262,c,c
c.chromsome.526,c.263,c,c
c.chromsome.527,c.263,c,c
c.chromsome.528,c.264,c,d
c.chromsome.529,c.264,c,c
c.chromsome.530,c.265,c,d
c.chromsome.531,c.265,c,a
c.chromsome.532,c.266,c,c
c.chromsome.533,c.266,c,c
c.chromsome.534,c.267,c,b
c.chromsome.535,c.267,c,c
c.chromsome.536,c.268,c,c
c.chromsome.537,c.268,c,c
c.chromsome.538,c.269,c,d
c.chromsome.539,c.269,c,c
c.chromsome.540,c.270,c,c
c.chromsome.541,c.270,c,c
c.chromsome.542,c.271,c,d
c.chromsome.543,c.271,c,a
c.chromsome.544,c.272,c,c
c.chromsome.545,c.272,c,b
c.chromsome.546,c.273,c,c
c.chromsome.547,c.273,c,c
c.chromsome.548,c.274,c,c
c.chromsome.549,c.274,c,a
c.chromsome.550,c.275,c,c
c.chromsome.551,c.275,c,d
c.chromsome.552,c.276,c,a
c.chromsome.553,c.276,c,c
c.chromsome.554,c.277,c,a
c.chromsome.555,c.277,c,c
c.chromsome.556,c.278,c,c
c.chromsome.557,c.278,c,a
c.chromsome.558,c.279,c,a
c.chromsome.559,c.279,c,a
c.chromsome.560,c.280,c,c
c.chromsome.561,c.280,c,d
c.chromsome.562,c.281,c,c
c.chromsome.563,c.281,c,c
c.chromsome.564,c.282,c,c
c.chromsome.565,c.282,c,c
c.chromsome.566,c.283,c,c
c.chromsome.567,c.283,c,c
c.chromsome.568,c.284,c,d
c.chromsome.569,c.284,c,d
c.chromsome.570,c.285,c,c
c.chromsome.571,c.285,c,c
c.chromsome.572,c.286,c,c
c.chromsome.573,c.286,c,c
c.chromsome.574,c.287,c,d
c.chromsome.575,c.287,c,d
c.chromsome.576,c.288,c,a
c.chromsome.577,c.288,c,a
c.chromsome.578,c.289,c,c
c.chromsome.579,c.289,c,c
c.chromsome.580,c.290,c,c
c.chromsome.581,c.290,c,c
c.chromsome.582,c.291,c,c
c.chromsome.583,c.291,c,b
c.chromsome.584,c.292,c,c
c.chromsome.585,c.292,c,d
c.chromsome.586,c.293,c,d
c.chromsome.587,c.293,c,a
c.chromsome.588,c.294,c,c
c.chromsome.589,c.294,c,c
c.chromsome.590,c.295,c,a
c.chromsome.591,c.295,c,c
c.chromsome.592,c.296,c,a
c.chromsome.593,c.296,c,a
c.chromsome.594,c.297,c,a
c.chromsome.595,c.297,c,c
c.chromsome.596,c.298,c,c
c.chromsome.597,c.298,c,c
c.chromsome.598,c.299,c,b
c.chromsome.599,c.299,c,a
c.chromsome.600,c.300,c,c
c.chromsome.601,c.300,c,c
c.chromsome.602,c.301,c,c
c.chromsome.603,c.301,c,c
c.chromsome.604,c.302,c,c
c.chromsome.605,c.302,c,c
c.chromsome.606,c.303,c,a
c.chromsome.607,c.303,c,b
c.chromsome.608,c.304,c,a
c.chromsome.609,c.304,c,c
c.chromsome.610,c.305,c,a
c.chromsome.611,c.305,c,b
c.chromsome.612,c.306,c,c
c.chromsome.613,c.306,c,d
c.chromsome.614,c.307,c,a
c.chromsome.615,c.307,c,c
c.chromsome.616,c.308,c,a
c.chromsome.617,c.308,c,d
c.chromsome.618,c.309,c,c
c.chromsome.619,c.309,c,c
c.chromsome.620,c.310,c,d
c.chromsome.621,c.310,c,c
c.chromsome.622,c.311,c,c
c.chromsome.623,c.311,c,c
c.chromsome.624,c.312,c,c
c.chromsome.625,c.312,c,a
c.chromsome.626,c.313,c,c
c.chromsome.627,c.313,c,d
c.chromsome.628,c.314,c,c
c.chromsome.629,c.314,c,c
c.chromsome.630,c.315,c,c
c.chromsome.631,c.315,c,a
c.chromsome.632,c.316,c,c
c.chromsome.633,c.316,c,c
c.chromsome.634,c.317,c,c
c.chromsome.635,c.317,c,c
c.chromsome.636,c.318,c,c
c.chromsome.637,c.318,c,b
c.chromsome.638,c.319,c,a
c.chromsome.639,c.319,c,c
c.chromsome.640,c.320,c,c
c.chromsome.641,c.320,c,b
c.chromsome.642,c.321,c,b
c.chromsome.643,c.321,c,c
c.chromsome.644,c.322,c,d
c.chromsome.645,c.322,c,c
c.chromsome.646,c.323,c,b
c.chromsome.647,c.323,c,b
c.chromsome.648,c.324,c,b
c.chromsome.649,c.324,c,c
c.chromsome.650,c.325,c,c
c.chromsome.651,c.325,c,a
c.chromsome.652,c.326,c,c
c.chromsome.653,c.326,c,d
c.chromsome.654,c.327,c,c
c.chromsome.655,c.327,c,a
c.chromsome.656,c.328,c,c
c.chromsome.657,c.328,c,d
c.chromsome.658,c.329,c,c
c.chromsome.659,c.329,c,c
c.chromsome.660,c.330,c,b
c.chromsome.661,c.330,c,b
c.chromsome.662,c.331,c,c
c.chromsome.663,c.331,c,d
c.chromsome.664,c.332,c,c
c.chromsome.665,c.332,c,c
c.chromsome.666,c.333,c,c
c.chromsome.667,c.333,c,b
c.chromsome.668,c.334,c,c
c.chromsome.669,c.334,c,c
c.chromsome.670,c.335,c,a
c.chromsome.671,c.335,c,d
c.chromsome.672,c.336,c,b
c.chromsome.673,c.336,c,d
c.chromsome.674,c.337,c,c
c.chromsome.675,c.337,c,c
c.chromsome.676,c.338,c,c
c.chromsome.677,c.338,c,a
c.chromsome.678,c.339,c,c
c.chromsome.679,c.339,c,c
c.chromsome.680,c.340,c,b
c.chromsome.681,c.340,c,c
c.chromsome.682,c.341,c,b
c.chromsome.683,c.341,c,c
c.chromsome.684,c.342,c,c
c.chromsome.685,c.342,c,c
c.chromsome.686,c.343,c,c
c.chromsome.687,c.343,c,c
c.chromsome.688,c.344,c,a
c.chromsome.689,c.344,c,c
c.chromsome.690,c.345,c,b
c.chromsome.691,c.345,c,c
c.chromsome.692,c.346,c,c
c.chromsome.693,c.346,c,c
c.chromsome.694,c.347,c,d
c.chromsome.695,c.347,c,c
c.chromsome.696,c.348,c,c
c.chromsome.697,c.348,c,c
c.chromsome.698,c.349,c,d
c.chromsome.699,c.349,c,c
c.chromsome.700,c.350,c,d
c.chromsome.701,c.350,c,d
c.chromsome.702,c.351,c,c
c.chromsome.703,c.351,c,c
c.chromsome.704,c.352,c,d
c.chromsome.705,c.352,c,c
c.chromsome.706,c.353,c,d
c.chromsome.707,c.353,c,a
c.chromsome.708,c.354,c,c
c.chromsome.709,c.354,c,b
c.chromsome.710,c.355,c,c
c.chromsome.711,c.355,c,b
c.chromsome.712,c.356,c,c
c.chromsome.713,c.356,c,b
c.chromsome.714,c.357,c,b
c.chromsome.715,c.357,c,b
c.chromsome.716,c.358,c,c
c.chromsome.717,c.358,c,c
c.chromsome.718,c.359,c,d
c.chromsome.719,c.359,c,b
c.chromsome.720,c.360,c,c
c.chromsome.721,c.360,c,c
c.chromsome.722,c.361,c,d
c.chromsome.723,c.361,c,d
c.chromsome.724,c.362,c,c
c.chromsome.725,c.362,c,c
c.chromsome.726,c.363,c,c
c.chromsome.727,c.363,c,d
c.chromsome.728,c.364,c,d
c.chromsome.729,c.364,c,c
c.chromsome.730,c.365,c,c
c.chromsome.731,c.365,c,c
c.chromsome.732,c.366,c,c
c.chromsome.733,c.366,c,c
c.chromsome.734,c.367,c,c
c.chromsome.735,c.367,c,c
c.chromsome.736,c.368,c,d
c.chromsome.737,c.368,c,c
c.chromsome.738,c.369,c,c
c.chromsome.739,c.369,c,c
c.chromsome.740,c.370,c,c
c.chromsome.741,c.370,c,c
c.chromsome.742,c.371,c,c
c.chromsome.743,c.371,c,a
c.chromsome.744,c.372,c,a
c.chromsome.745,c.372,c,c
c.chromsome.746,c.373,c,c
c.chromsome.747,c.373,c,c
c.chromsome.748,c.374,c,c
c.chromsome.749,c.374,c,d
c.chromsome.750,c.375,c,a
c.chromsome.751,c.375,c,c
c.chromsome.752,c.376,c,b
c.chromsome.753,c.376,c,b
c.chromsome.754,c.377,c,c
c.chromsome.755,c.377,c,a
c.chromsome.756,c.378,c,c
c.chromsome.757,c.378,c,b
c.chromsome.758,c.379,c,a
c.chromsome.759,c.379,c,b
c.chromsome.760,c.380,c,d
c.chromsome.761,c.380,c,b
c.chromsome.762,c.381,c,c
c.chromsome.763,c.381,c,d
c.chromsome.764,c.382,c,a
c.chromsome.765,c.382,c,c
c.chromsome.766,c.383,c,b
c.chromsome.767,c.383,c,c
c.chromsome.768,c.384,c,c
c.chromsome.769,c.384,c,a
c.chromsome.770,c.385,c,c
c.chromsome.771,c.385,c,a
c.chromsome.772,c.386,c,c
c.chromsome.773,c.386,c,a
c.chromsome.774,c.387,c,c
c.chromsome.775,c.387,c,c
c.chromsome.776,c.388,c,b
c.chromsome.777,c.388,c,d
c.chromsome.778,c.389,c,c
c.chromsome.779,c.389,c,d
c.chromsome.780,c.390,c,d
c.chromsome.781,c.390,c,c
c.chromsome.782,c.391,c,a
c.chromsome.783,c.391,c,d
c.chromsome.784,c.392,c,d
c.chromsome.785,c.392,c,c
c.chromsome.786,c.393,c,b
c.chromsome.787,c.393,c,a
c.chromsome.788,c.394,c,b
c.chromsome.789,c.394,c,a
c.chromsome.790,c.395,c,d
c.chromsome.791,c.395,c,c
c.chromsome.792,c.396,c,c
c.chromsome.793,c.396,c,a
c.chromsome.794,c.397,c,d
c.chromsome.795,c.397,c,d
c.chromsome.796,c.398,c,d
c.chromsome.797,c.398,c,a
c.chromsome.798,c.399,c,c
c.chromsome.799,c.399,c,a
c.chromsome.800,c.400,c,b
c.chromsome.801,c.400,c,c
c.chromsome.802,c.401,c,c
c.chromsome.803,c.401,c,c
c.chromsome.804,c.402,c,c
c.chromsome.805,c.402,c,c
c.chromsome.806,c.403,c,c
c.chromsome.807,c.403,c,d
c.chromsome.808,c.404,c,c
c.chromsome.809,c.404,c,c
c.chromsome.810,c.405,c,b
c.chromsome.811,c.405,c,b
c.chromsome.812,c.406,c,c
c.chromsome.813,c.406,c,d
c.chromsome.814,c.407,c,b
c.chromsome.815,c.407,c,a
c.chromsome.816,c.408,c,a
c.chromsome.817,c.408,c,d
c.chromsome.818,c.409,c,b
c.chromsome.819,c.409,c,d
c.chromsome.820,c.410,c,c
c.chromsome.821,c.410,c,d
c.chromsome.822,c.411,c,c
c.chromsome.823,c.411,c,a
c.chromsome.824,c.412,c,d
c.chromsome.825,c.412,c,c
c.chromsome.826,c.413,c,c
c.chromsome.827,c.413,c,c
c.chromsome.828,c.414,c,a
c.chromsome.829,c.414,c,b
c.chromsome.830,c.415,c,c
c.chromsome.831,c.415,c,d
c.chromsome.832,c.416,c,c
c.chromsome.833,c.416,c,c
c.chromsome.834,c.417,c,c
c.chromsome.835,c.417,c,c
c.chromsome.836,c.418,c,c
c.chromsome.837,c.418,c,d
c.chromsome.838,c.419,c,c
c.chromsome.839,c.419,c,b
c.chromsome.840,c.420,c,b
c.chromsome.841,c.420,c,c
c.chromsome.842,c.421,c,c
c.chromsome.843,c.421,c,c
c.chromsome.844,c.422,c,d
c.chromsome.845,c.422,c,b
c.chromsome.846,c.423,c,b
c.chromsome.847,c.423,c,b
c.chromsome.848,c.424,c,d
c.chromsome.849,c.424,c,c
c.chromsome.850,c.425,c,d
c.chromsome.851,c.425,c,b
c.chromsome.852,c.426,c,a
c.chromsome.853,c.426,c,c
c.chromsome.854,c.427,c,c
c.chromsome.855,c.427,c,a
c.chromsome.856,c.428,c,d
c.chromsome.857,c.428,c,c
c.chromsome.858,c.429,c,c
c.chromsome.859,c.429,c,c
c.chromsome.860,c.430,c,c
c.chromsome.861,c.430,c,d
c.chromsome.862,c.431,c,d
c.chromsome.863,c.431,c,a
c.chromsome.864,c.432,c,b
c.chromsome.865,c.432,c,c
c.chromsome.866,c.433,c,d
c.chromsome.867,c.433,c,c
c.chromsome.868,c.434,c,c
c.chromsome.869,c.434,c,c
c.chromsome.870,c.435,c,c
c.chromsome.871,c.435,c,b
c.chromsome.872,c.436,c,c
c.chromsome.873,c.436,c,c
c.chromsome.874,c.437,c,c
c.chromsome.875,c.437,c,c
c.chromsome.876,c.438,c,c
c.chromsome.877,c.438,c,c
c.chromsome.878,c.439,c,a
c.chromsome.879,c.439,c,c
c.chromsome.880,c.440,c,c
c.chromsome.881,c.440,c,c
c.chromsome.882,c.441,c,c
c.chromsome.883,c.441,c,d
c.chromsome.884,c.442,c,c
c.chromsome.885,c.442,c,d
c.chromsome.886,c.443,c,c
c.chromsome.887,c.443,c,c
c.chromsome.888,c.444,c,c
c.chromsome.889,c.444,c,d
c.chromsome.890,c.445,c,a
c.chromsome.891,c.445,c,b
c.chromsome.892,c.446,c,b
c.chromsome.893,c.446,c,c
c.chromsome.894,c.447,c,c
c.chromsome.895,c.447,c,b
c.chromsome.896,c.448,c,b
c.chromsome.897,c.448,c,c
c.chromsome.898,c.449,c,c
c.chromsome.899,c.449,c,c
c.chromsome.900,c.450,c,c
c.chromsome.901,c.450,c,c
c.chromsome.902,c.451,c,c
c.chromsome.903,c.451,c,c
c.chromsome.904,c.452,c,b
c.chromsome.905,c.452,c,d
c.chromsome.906,c.453,c,d
c.chromsome.907,c.453,c,d
c.chromsome.908,c.454,c,d
c.chromsome.909,c.454,c,c
c.chromsome.910,c.455,c,a
c.chromsome.911,c.455,c,d
c.chromsome.912,c.456,c,d
c.chromsome.913,c.456,c,c
c.chromsome.914,c.457,c,b
c.chromsome.915,c.457,c,c
c.chromsome.916,c.458,c,c
c.chromsome.917,c.458,c,c
c.chromsome.918,c.459,c,a
c.chromsome.919,c.459,c,a
c.chromsome.920,c.460,c,c
c.chromsome.921,c.460,c,b
c.chromsome.922,c.461,c,d
c.chromsome.923,c.461,c,c
c.chromsome.924,c.462,c,c
c.chromsome.925,c.462,c,c
c.chromsome.926,c.463,c,b
c.chromsome.927,c.463,c,d
c.chromsome.928,c.464,c,c
c.chromsome.929,c.464,c,b
c.chromsome.930,c.465,c,c
c.chromsome.931,c.465,c,a
c.chromsome.932,c.466,c,c
c.chromsome.933,c.466,c,a
c.chromsome.934,c.467,c,d
c.chromsome.935,c.467,c,a
c.chromsome.936,c.468,c,d
c.chromsome.937,c.468,c,d
c.chromsome.938,c.469,c,c
c.chromsome.939,c.469,c,c
c.chromsome.940,c.470,c,b
c.chromsome.941,c.470,c,c
c.chromsome.942,c.471,c,c
c.chromsome.943,c.471,c,d
c.chromsome.944,c.472,c,c
c.chromsome.945,c.472,c,d
c.chromsome.946,c.473,c,a
c.chromsome.947,c.473,c,c
c.chromsome.948,c.474,c,c
c.chromsome.949,c.474,c,d
c.chromsome.950,c.475,c,c
c.chromsome.951,c.475,c,c
c.chromsome.952,c.476,c,c
c.chromsome.953,c.476,c,c
c.chromsome.954,c.477,c,c
c.chromsome.955,c.477,c,b
c.chromsome.956,c.478,c,c
c.chromsome.957,c.478,c,c
c.chromsome.958,c.479,c,d
c.chromsome.959,c.479,c,a
c.chromsome.960,c.480,c,c
c.chromsome.961,c.480,c,c
c.chromsome.962,c.481,c,c
c.chromsome.963,c.481,c,c
c.chromsome.964,c.482,c,a
c.chromsome.965,c.482,c,c
c.chromsome.966,c.483,c,c
c.chromsome.967,c.483,c,c
c.chromsome.968,c.484,c,c
c.chromsome.969,c.484,c,c
c.chromsome.970,c.485,c,c
c.chromsome.971,c.485,c,c
c.chromsome.972,c.486,c,c
c.chromsome.973,c.486,c,d
c.chromsome.974,c.487,c,c
c.chromsome.975,c.487,c,d
c.chromsome.976,c.488,c,c
c.chromsome.977,c.488,c,c
c.chromsome.978,c.489,c,c
c.chromsome.979,c.489,c,a
c.chromsome.980,c.490,c,c
c.chromsome.981,c.490,c,c
c.chromsome.982,c.491,c,a
c.chromsome.983,c.491,c,c
c.chromsome.984,c.492,c,d
c.chromsome.985,c.492,c,c
c.chromsome.986,c.493,c,c
c.chromsome.987,c.493,c,c
c.chromsome.988,c.494,c,c
c.chromsome.989,c.494,c,a
c.chromsome.990,c.495,c,a
c.chromsome.991,c.495,c,c
c.chromsome.992,c.496,c,d
c.chromsome.993,c.496,c,c
c.chromsome.994,c.497,c,a
c.chromsome.995,c.497,c,c
c.chromsome.996,c.498,c,c
c.chromsome.997,c.498,c,c
c.chromsome.998,c.499,c,c
c.chromsome.999,c.499,c,c
d.chromsome.0,d.0,d,b
d.chromsome.1,d.0,d,a
d.chromsome.2,d.1,d,d
d.chromsome.3,d.1,d,d
d.chromsome.4,d.2,d,d
d.chromsome.5,d.2,d,a
d.chromsome.6,d.3,d,b
d.chromsome.7,d.3,d,b
d.chromsome.8,d.4,d,d
d.chromsome.9,d.4,d,d
d.chromsome.10,d.5,d,d
d.chromsome.11,d.5,d,d
d.chromsome.12,d.6,d,d
d.chromsome.13,d.6,d,d
d.chromsome.14,d.7,d,d
d.chromsome.15,d.7,d,b
d.chromsome.16,d.8,d,c
d.chromsome.17,d.8,d,b
d.chromsome.18,d.9,d,a
d.chromsome.19,d.9,d,a
d.chromsome.20,d.10,d,d
d.chromsome.21,d.10,d,d
d.chromsome.22,d.11,d,d
d.chromsome.23,d.11,d,d
d.chromsome.24,d.12,d,b
d.chromsome.25,d.12,d,b
d.chromsome.26,d.13,d,d
d.chromsome.27,d.13,d,d
d.chromsome.28,d.14,d,d
d.chromsome.29,d.14,d,a
d.chromsome.30,d.15,d,d
d.chromsome.31,d.15,d,d
d.chromsome.32,d.16,d,d
d.chromsome.33,d.16,d,d
d.chromsome.34,d.17,d,d
d.chromsome.35,d.17,d,a
d.chromsome.36,d.18,d,d
d.chromsome.37,d.18,d,a
d.chromsome.38,d.19,d,c
d.chromsome.39,d.19,d,d
d.chromsome.40,d.20,d,b
d.chromsome.41,d.20,d,d
d.chromsome.42,d.21,d,d
d.chromsome.43,d.21,d,a
d.chromsome.44,d.22,d,d
d.chromsome.45,d.22,d,d
d.chromsome.46,d.23,d,b
d.chromsome.47,d.23,d,c
d.chromsome.48,d.24,d,a
d.chromsome.49,d.24,d,b
d.chromsome.50,d.25,d,a
d.chromsome.51,d.25,d,c
d.chromsome.52,d.26,d,c
d.chromsome.53,d.26,d,d
d.chromsome.54,d.27,d,a
d.chromsome.55,d.27,d,b
d.chromsome.56,d.28,d,b
d.chromsome.57,d.28,d,c
d.chromsome.58,d.29,d,d
d.chromsome.59,d.29,d,c
d.chromsome.60,d.30,d,b
d.chromsome.61,d.30,d,b
d.chromsome.62,d.31,d,a
d.chromsome.63,d.31,d,d
d.chromsome.64,d.32,d,d
d.chromsome.65,d.32,d,b
d.chromsome.66,d.33,d,a
d.chromsome.67,d.33,d,b
d.chromsome.68,d.34,d,c
d.chromsome.69,d.34,d,d
d.chromsome.70,d.35,d,c
d.chromsome.71,d.35,d,d
d.chromsome.72,d.36,d,d
d.chromsome.73,d.36,d,d
d.chromsome.74,d.37,d,d
d.chromsome.75,d.37,d,b
d.chromsome.76,d.38,d,d
d.chromsome.77,d.38,d,c
d.chromsome.78,d.39,d,b
d.chromsome.79,d.39,d,d
d.chromsome.80,d.40,d,d
d.chromsome.81,d.40,d,d
d.chromsome.82,d.41,d,d
d.chromsome.83,d.41,d,d
d.chromsome.84,d.42,d,b
d.chromsome.85,d.42,d,d
d.chromsome.86,d.43,d,d
d.chromsome.87,d.43,d,d
d.chromsome.88,d.44,d,c
d.chromsome.89,d.44,d,b
d.chromsome.90,d.45,d,c
d.chromsome.91,d.45,d,c
d.chromsome.92,d.46,d,a
d.chromsome.93,d.46,d,d
d.chromsome.94,d.47,d,d
d.chromsome.95,d.47,d,d
d.chromsome.96,d.48,d,d
d.chromsome.97,d.48,d,d
d.chromsome.98,d.49,d,b
d.chromsome.99,d.49,d,d
d.chromsome.100,d.50,d,a
d.chromsome.101,d.50,d,a
d.chromsome.102,d.51,d,a
d.chromsome.103,d.51,d,d
d.chromsome.104,d.52,d,d
d.chromsome.105,d.52,d,b
d.chromsome.106,d.53,d,d
d.chromsome.107,d.53,d,d
d.chromsome.108,d.54,d,a
d.chromsome.109,d.54,d,b
d.chromsome.110,d.55,d,a
d.chromsome.111,d.55,d,b
d.chromsome.112,d.56,d,b
d.chromsome.113,d.56,d,d
d.chromsome.114,d.57,d,d
d.chromsome.115,d.57,d,a
d.chromsome.116,d.58,d,b
d.chromsome.117,d.58,d,a
d.chromsome.118,d.59,d,c
d.chromsome.119,d.59,d,d
d.chromsome.120,d.60,d,d
d.chromsome.121,d.60,d,d
d.chromsome.122,d.61,d,d
d.chromsome.123,d.61,d,c
d.chromsome.124,d.62,d,c
d.chromsome.125,d.62,d,d
d.chromsome.126,d.63,d,c
d.chromsome.127,d.63,d,d
d.chromsome.128,d.64,d,b
d.chromsome.129,d.64,d,d
d.chromsome.130,d.65,d,b
d.chromsome.131,d.65,d,d
d.chromsome.132,d.66,d,c
d.chromsome.133,d.66,d,a
d.chromsome.134,d.67,d,d
d.chromsome.135,d.67,d,c
d.chromsome.136,d.68,d,c
d.chromsome.137,d.68,d,d
d.chromsome.138,d.69,d,d
d.chromsome.139,d.69,d,c
d.chromsome.140,d.70,d,d
d.chromsome.141,d.70,d,d
d.chromsome.142,d.71,d,a
d.chromsome.143,d.71,d,d
d.chromsome.144,d.72,d,d
d.chromsome.145,d.72,d,d
d.chromsome.146,d.73,d,b
d.chromsome.147,d.73,d,d
d.chromsome.148,d.74,d,d
d.chromsome.149,d.74,d,c
d.chromsome.150,d.75,d,d
d.chromsome.151,d.75,d,d
d.chromsome.152,d.76,d,d
d.chromsome.153,d.76,d,d
d.chromsome.154,d.77,d,a
d.chromsome.155,d.77,d,a
d.chromsome.156,d.78,d,b
d.chromsome.157,d.78,d,d
d.chromsome.158,d.79,d,d
d.chromsome.159,d.79,d,d
d.chromsome.160,d.80,d,d
d.chromsome.161,d.80,d,d
d.chromsome.162,d.81,d,d
d.chromsome.163,d.81,d,b
d.chromsome.164,d.82,d,c
d.chromsome.165,d.82,d,d
d.chromsome.166,d.83,d,c
d.chromsome.167,d.83,d,d
d.chromsome.168,d.84,d,c
d.chromsome.169,d.84,d,d
d.chromsome.170,d.85,d,d
d.chromsome.171,d.85,d,a
d.chromsome.172,d.86,d,d
d.chromsome.173,d.86,d,b
d.chromsome.174,d.87,d,d
d.chromsome.175,d.87,d,c
d.chromsome.176,d.88,d,a
d.chromsome.177,d.88,d,b
d.chromsome.178,d.89,d,d
d.chromsome.179,d.89,d,a
d.chromsome.180,d.90,d,a
d.chromsome.181,d.90,d,b
d.chromsome.182,d.91,d,d
d.chromsome.183,d.91,d,d
d.chromsome.184,d.92,d,b
d.chromsome.185,d.92,d,c
d.chromsome.186,d.93,d,c
d.chromsome.187,d.93,d,d
d.chromsome.188,d.94,d,d
d.chromsome.189,d.94,d,c
d.chromsome.190,d.95,d,c
d.chromsome.191,d.95,d,d
d.chromsome.192,d.96,d,d
d.chromsome.193,d.96,d,d
d.chromsome.194,d.97,d,d
d.chromsome.195,d.97,d,d
d.chromsome.196,d.98,d,d
d.chromsome.197,d.98,d,d
d.chromsome.198,d.99,d,b
d.chromsome.199,d.99,d,b
d.chromsome.200,d.100,d,d
d.chromsome.201,d.100,d,a
d.chromsome.202,d.101,d,d
d.chromsome.203,d.101,d,a
d.chromsome.204,d.102,d,a
d.chromsome.205,d.102,d,c
d.chromsome.206,d.103,d,d
d.chromsome.207,d.103,d,a
d.chromsome.208,d.104,d,d
d.chromsome.209,d.104,d,d
d.chromsome.210,d.105,d,c
d.chromsome.211,d.105,d,d
d.chromsome.212,d.106,d,c
d.chromsome.213,d.106,d,d
d.chromsome.214,d.107,d,c
d.chromsome.215,d.107,d,b
d.chromsome.216,d.108,d,d
d.chromsome.217,d.108,d,b
d.chromsome.218,d.109,d,d
d.chromsome.219,d.109,d,d
d.chromsome.220,d.110,d,b
d.chromsome.221,d.110,d,d
d.chromsome.222,d.111,d,d
d.chromsome.223,d.111,d,d
d.chromsome.224,d.112,d,d
d.chromsome.225,d.112,d,b
d.chromsome.226,d.113,d,c
d.chromsome.227,d.113,d,c
d.chromsome.228,d.114,d,c
d.chromsome.229,d.114,d,d
d.chromsome.230,d.115,d,b
d.chromsome.231,d.115,d,d
d.chromsome.232,d.116,d,d
d.chromsome.233,d.116,d,d
d.chromsome.234,d.117,d,a
d.chromsome.235,d.117,d,a
d.chromsome.236,d.118,d,a
d.chromsome.237,d.118,d,d
d.chromsome.238,d.119,d,d
d.chromsome.239,d.119,d,d
d.chromsome.240,d.120,d,a
d.chromsome.241,d.120,d,d
d.chromsome.242,d.121,d,d
d.chromsome.243,d.121,d,d
d.chromsome.244,d.122,d,d
d.chromsome.245,d.122,d,d
d.chromsome.246,d.123,d,d
d.chromsome.247,d.123,d,d
d.chromsome.248,d.124,d,d
d.chromsome.249,d.124,d,d
d.chromsome.250,d.125,d,b
d.chromsome.251,d.125,d,b
d.chromsome.252,d.126,d,d
d.chromsome.253,d.126,d,c
d.chromsome.254,d.127,d,d
d.chromsome.255,d.127,d,a
d.chromsome.256,d.128,d,b
d.chromsome.257,d.128,d,d
d.chromsome.258,d.129,d,b
d.chromsome.259,d.129,d,b
d.chromsome.260,d.130,d,d
d.chromsome.261,d.130,d,c
d.chromsome.262,d.131,d,a
d.chromsome.263,d.131,d,d
d.chromsome.264,d.132,d,d
d.chromsome.265,d.132,d,a
d.chromsome.266,d.133,d,b
d.chromsome.267,d.133,d,c
d.chromsome.268,d.134,d,a
d.chromsome.269,d.134,d,d
d.chromsome.270,d.135,d,d
d.chromsome.271,d.135,d,a
d.chromsome.272,d.136,d,d
d.chromsome.273,d.136,d,c
d.chromsome.274,d.137,d,c
d.chromsome.275,d.137,d,b
d.chromsome.276,d.138,d,d
d.chromsome.277,d.138,d,d
d.chromsome.278,d.139,d,d
d.chromsome.279,d.139,d,b
d.chromsome.280,d.140,d,d
d.chromsome.281,d.140,d,c
d.chromsome.282,d.141,d,d
d.chromsome.283,d.141,d,d
d.chromsome.284,d.142,d,c
d.chromsome.285,d.142,d,a
d.chromsome.286,d.143,d,d
